   49.8000031       3.97355333E-02   1.78721297       1.74747741    
   49.9500008       4.30516414E-02   1.90129411       1.85824251    
   50.1000023       4.53418270E-02   1.97267878       1.92733693    
   50.2500038       4.65781167E-02   1.99976039       1.95318222    
   50.4000015       4.67564687E-02   1.98193192       1.93517542    
   50.5500031       4.58963439E-02   1.91959262       1.87369633    
   50.7000008       4.40397486E-02   1.81414580       1.77010608    
   50.8500023       4.12498042E-02   1.66795433       1.62670457    
   51.0000038       3.76088917E-02   1.48430324       1.44669437    
   51.1500015       3.32163945E-02   1.26732326       1.23410690    
   51.3000031       2.81861275E-02   1.02187622      0.993690073    
   51.4500008       2.26435009E-02  0.753486574      0.730843067    
   51.6000023       1.67224854E-02  0.468168408      0.451445937    
   51.7500038       1.05624609E-02  0.172335953      0.161773488    
   51.9000015       4.30501020E-03 -0.127359256     -0.131664261    
   52.0500031      -1.90925924E-03 -0.424201787     -0.422292531    
   52.2000008      -7.94380531E-03 -0.711510360     -0.703566551    
   52.3500023      -1.36690829E-02 -0.982847035     -0.969177961    
   52.5000038      -1.89652592E-02  -1.23211062      -1.21314538    
   52.6500015      -2.37246417E-02  -1.45369792      -1.42997324    
   52.8000031      -2.78538018E-02  -1.64264369      -1.61478984    
   52.9500008      -3.12753208E-02  -1.79469502      -1.76341975    
   53.1000023      -3.39291468E-02  -1.90644491      -1.87251580    
   53.2500038      -3.57735492E-02  -1.97537935      -1.93960583    
   53.4000015      -3.67856212E-02  -1.99994993      -1.96316433    
   53.5500031      -3.69613878E-02  -1.97960639      -1.94264495    
   53.7000008      -3.63154598E-02  -1.91480637      -1.87849092    
   53.8500023      -3.48803066E-02  -1.80700195      -1.77212167    
   54.0000038      -3.27051431E-02  -1.65861535      -1.62591016    
   54.1500015      -2.98544671E-02  -1.47298431      -1.44312990    
   54.3000031      -2.64062993E-02  -1.25426817      -1.22786188    
   54.4500008      -2.24501491E-02  -1.00739002     -0.984939873    
   54.6000023      -1.80847906E-02 -0.737881541     -0.719796777    
   54.7500038      -1.34158647E-02 -0.451801568     -0.438385695    
   54.9000015      -8.55339132E-03 -0.155582473     -0.147029087    
   55.0500031      -3.60923959E-03  0.144138157      0.147747397    
   55.2000008       1.30539015E-03  0.440614253      0.439308852    
   55.3500023       6.08240999E-03  0.727202535      0.721120119    
   55.5000038       1.06191672E-02  0.997459054      0.986839890    
   55.6500015       1.48205981E-02   1.24530840       1.23048782    
   55.8000031       1.86011605E-02   1.46519685       1.44659567    
   55.9500008       2.18865164E-02   1.65217507       1.63028860    
   56.1000023       2.46149302E-02   1.80205357       1.77743864    
   56.2500038       2.67383531E-02   1.91146088       1.88472247    
   56.4000015       2.82231886E-02   1.97793901       1.94971585    
   56.5500031       2.90507097E-02   1.99999821       1.97094750    
   56.7000008       2.92171482E-02   1.97714198       1.94792485    
   56.8500023       2.87334472E-02   1.90988255       1.88114905    
   57.0000038       2.76246909E-02   1.79973030       1.77210557    
   57.1500015       2.59292405E-02   1.64916360       1.62323439    
   57.3000031       2.36975905E-02   1.46155608       1.43785846    
   57.4500008       2.09909789E-02   1.24113047       1.22013950    
   57.6000023       1.78798009E-02  0.992826045      0.974946260    
   57.7500038       1.44418441E-02  0.722224355      0.707782507    
   57.9000015       1.07604060E-02  0.435410231      0.424649835    
   58.0500031       6.92232884E-03  0.138810396      0.131888062    
   58.2000008       3.01599875E-03 -0.160899282     -0.163915277    
   58.3500023      -8.70643184E-04 -0.457003027     -0.456132382    
   58.5000038      -4.65203635E-03 -0.742843270     -0.738191247    
   58.6500015      -8.24684277E-03  -1.01199389      -1.00374699    
   58.8000031      -1.15796514E-02  -1.25842404      -1.24684441    
   58.9500008      -1.45825166E-02  -1.47658694      -1.46200442    
   59.1000023      -1.71962976E-02  -1.66159403      -1.64439774    
   59.2500038      -1.93717685E-02  -1.80928469      -1.78991294    
   59.4000015      -2.10704915E-02  -1.91633964      -1.89526916    
   59.5500031      -2.22654287E-02  -1.98036015      -1.95809472    
   59.7000008      -2.29412857E-02  -1.99990511      -1.97696388    
   59.8500023      -2.30945926E-02  -1.97453678      -1.95144224    
   60.0000038      -2.27335189E-02  -1.90482366      -1.88209009    
   60.1500015      -2.18774322E-02  -1.79233479      -1.77045739    
   60.3000031      -2.05562245E-02  -1.63959086      -1.61903465    
   60.4500008      -1.88094210E-02  -1.45002973      -1.43122029    
   60.6000023      -1.66850854E-02  -1.22789907      -1.21121395    
   60.7500038      -1.42385727E-02 -0.978191853     -0.963953257    
   60.9000015      -1.15311425E-02 -0.706523240     -0.694992125    
   61.0500031      -8.62847175E-03 -0.418980658     -0.410352200    
   61.2000008      -5.59910387E-03 -0.122036107     -0.116437003    
   61.3500023      -2.51286966E-03  0.177656621      0.180169493    
   61.5000038       5.60687156E-04  0.473359495      0.472798795    
   61.6500015       3.55384150E-03  0.758424461      0.754870594    
   61.8000031       6.40214514E-03   1.02646387       1.02006173    
   61.9500008       9.04578157E-03   1.27144480       1.26239896    
   62.1000023       1.14307860E-02   1.48787785       1.47644711    
   62.2500038       1.35101099E-02   1.67089558       1.65738547    
   62.4000015       1.52445082E-02   1.81638467       1.80114019    
   62.5500031       1.66032370E-02   1.92108512       1.90448189    
   62.7000008       1.75645445E-02   1.98264015       1.96507561    
   62.8500023       1.81159507E-02   1.99967062       1.98155463    
   63.0000038       1.82543267E-02   1.97179186       1.95353758    
   63.1500015       1.79857463E-02   1.89963245       1.88164675    
   63.3000031       1.73251554E-02   1.78480923       1.76748407    
   63.4500008       1.62958428E-02   1.62990665       1.61361086    
   63.6000023       1.49287414E-02   1.43839562       1.42346692    
   63.7500038       1.32615715E-02   1.21458077       1.20131922    
   63.9000015       1.13378596E-02  0.963495135      0.952157259    
   64.0500031       9.20584518E-03  0.690765023      0.681559205    
